VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,   "rms[Rho_5]"   ,   "rms[Rho_6]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,        1006,               -32,       -4.31190602,      -4.829345463,      -21.47831099,      -21.81188823,      -16.13385865,               -32,       1.198256958,     -0.2002862348,       4.706125707,       2.363930374
          0,           0,        1007,               -32,      -4.311991045,      -4.829430488,      -21.47807384,      -21.81164234,       -16.1336215,               -32,       1.197802827,     -0.2006704125,       4.705644948,       2.363923205
          0,           0,        1008,               -32,      -4.312075955,      -4.829515398,      -21.47783672,      -21.81139651,      -16.13338415,               -32,       1.197349108,     -0.2010542189,       4.705164702,        2.36391531
          0,           0,        1009,               -32,      -4.312160748,      -4.829600191,      -21.47759962,      -21.81115073,      -16.13314661,               -32,       1.196895801,     -0.2014376546,       4.704684968,        2.36390669
          0,           0,        1010,               -32,      -4.312245427,       -4.82968487,      -21.47736256,      -21.81090501,      -16.13290887,               -32,       1.196442905,     -0.2018207204,       4.704205746,       2.363897347
          0,           0,        1011,               -32,       -4.31232999,      -4.829769433,      -21.47712552,      -21.81065935,      -16.13267095,               -32,       1.195990419,      -0.202203417,       4.703727034,       2.363887281
          0,           0,        1012,               -32,      -4.312414439,      -4.829853882,      -21.47688852,      -21.81041374,      -16.13243283,               -32,       1.195538343,      -0.202585745,        4.70324883,       2.363876495
          0,           0,        1013,               -32,      -4.312498773,      -4.829938216,      -21.47665154,      -21.81016818,      -16.13219453,               -32,       1.195086675,     -0.2029677053,       4.702771134,       2.363864991
          0,           0,        1014,               -32,      -4.312582993,      -4.830022436,      -21.47641459,      -21.80992268,      -16.13195605,               -32,       1.194635415,     -0.2033492985,       4.702293945,       2.363852768
          0,           0,        1015,               -32,        -4.3126671,      -4.830106543,      -21.47617768,      -21.80967724,      -16.13171739,               -32,       1.194184562,     -0.2037305253,       4.701817261,       2.363839831
          0,           0,        1016,               -32,      -4.312751093,      -4.830190536,      -21.47594079,      -21.80943185,      -16.13147855,               -32,       1.193734115,     -0.2041113865,       4.701341082,       2.363826179
          0,           0,        1017,               -32,      -4.312834973,      -4.830274416,      -21.47570392,      -21.80918651,      -16.13123954,               -32,       1.193284073,     -0.2044918827,       4.700865406,       2.363811814
          0,           0,        1018,               -32,       -4.31291874,      -4.830358182,      -21.47546709,      -21.80894123,      -16.13100035,               -32,       1.192834435,     -0.2048720146,       4.700390232,       2.363796738
          0,           0,        1019,               -32,      -4.313002393,      -4.830441836,      -21.47523029,        -21.808696,      -16.13076099,               -32,       1.192385202,     -0.2052517829,        4.69991556,       2.363780952
          0,           0,        1020,               -32,      -4.313085934,      -4.830525377,      -21.47499351,      -21.80845083,      -16.13052146,               -32,       1.191936371,     -0.2056311884,       4.699441387,       2.363764459
          0,           0,        1021,               -32,      -4.313169363,      -4.830608806,      -21.47475676,       -21.8082057,      -16.13028177,               -32,       1.191487942,     -0.2060102317,       4.698967714,       2.363747258
          0,           0,        1022,               -32,      -4.313252679,      -4.830692122,      -21.47452005,      -21.80796064,      -16.13004192,               -32,       1.191039915,     -0.2063889134,       4.698494538,       2.363729353
          0,           0,        1023,               -32,      -4.313335883,      -4.830775326,      -21.47428335,      -21.80771562,       -16.1298019,               -32,       1.190592288,     -0.2067672343,       4.698021859,       2.363710744
          0,           0,        1024,               -32,      -4.313418974,      -4.830858417,      -21.47404669,      -21.80747066,      -16.12956172,               -32,       1.190145061,     -0.2071451951,       4.697549676,       2.363691433
          0,           0,        1025,               -32,      -4.313501954,      -4.830941397,      -21.47381006,      -21.80722575,      -16.12932139,               -32,       1.189698233,     -0.2075227965,       4.697077988,       2.363671421
          0,           0,        1026,               -32,      -4.313584821,      -4.831024264,      -21.47357345,      -21.80698089,      -16.12908091,               -32,       1.189251803,     -0.2079000392,       4.696606793,        2.36365071
          0,           0,        1027,               -32,      -4.313667577,       -4.83110702,      -21.47333687,      -21.80673609,      -16.12884027,               -32,       1.188805771,     -0.2082769239,       4.696136091,       2.363629301
          0,           0,        1028,               -32,      -4.313750221,      -4.831189664,      -21.47310032,      -21.80649133,      -16.12859948,               -32,       1.188360135,     -0.2086534512,       4.695665881,       2.363607197
          0,           0,        1029,               -32,      -4.313832752,      -4.831272195,      -21.47286379,      -21.80624663,      -16.12835855,               -32,       1.187914895,     -0.2090296218,        4.69519616,       2.363584397
          0,           0,        1030,               -32,      -4.313915172,      -4.831354615,      -21.47262729,      -21.80600198,      -16.12811747,               -32,        1.18747005,     -0.2094054365,        4.69472693,       2.363560905
          0,           0,        1031,               -32,       -4.31399748,      -4.831436923,      -21.47239082,      -21.80575739,      -16.12787625,               -32,       1.187025599,     -0.2097808958,       4.694258187,       2.363536721
          0,           0,        1032,               -32,      -4.314079676,      -4.831519119,      -21.47215438,      -21.80551284,      -16.12763489,               -32,       1.186581542,     -0.2101560004,       4.693789932,       2.363511846
          0,           0,        1033,               -32,       -4.31416176,      -4.831601203,      -21.47191796,      -21.80526834,      -16.12739339,               -32,       1.186137878,     -0.2105307511,       4.693322163,       2.363486283
          0,           0,        1034,               -32,      -4.314243732,      -4.831683175,      -21.47168157,       -21.8050239,      -16.12715176,               -32,       1.185694605,     -0.2109051484,        4.69285488,       2.363460032
          0,           0,        1035,               -32,      -4.314325592,      -4.831765035,      -21.47144521,      -21.80477951,      -16.12690999,               -32,       1.185251724,     -0.2112791931,       4.692388081,       2.363433095
          0,           0,        1036,               -32,       -4.31440734,      -4.831846782,      -21.47120888,      -21.80453516,      -16.12666809,               -32,       1.184809234,     -0.2116528858,       4.691921764,       2.363405474
          0,           0,        1037,               -32,      -4.314488974,      -4.831928417,      -21.47097257,      -21.80429087,      -16.12642606,               -32,       1.184367133,     -0.2120262271,        4.69145593,        2.36337717
          0,           0,        1038,               -32,      -4.314570497,       -4.83200994,      -21.47073629,      -21.80404663,       -16.1261839,               -32,       1.183925421,     -0.2123992176,       4.690990577,       2.363348184
          0,           0,        1039,               -32,      -4.314651906,      -4.832091349,      -21.47050003,      -21.80380244,      -16.12594162,               -32,       1.183484097,     -0.2127718582,       4.690525705,       2.363318519
          0,           0,        1040,               -32,      -4.314733203,      -4.832172646,       -21.4702638,       -21.8035583,      -16.12569922,               -32,       1.183043161,     -0.2131441493,       4.690061311,       2.363288174
          0,           0,        1041,               -32,      -4.314814387,       -4.83225383,       -21.4700276,       -21.8033142,      -16.12545669,               -32,       1.182602612,     -0.2135160917,       4.689597395,       2.363257152
          0,           0,        1042,               -32,      -4.314895457,        -4.8323349,      -21.46979142,      -21.80307016,      -16.12521405,               -32,       1.182162448,      -0.213887686,       4.689133957,       2.363225455
          0,           0,        1043,               -32,      -4.314976414,      -4.832415857,      -21.46955527,      -21.80282617,      -16.12497129,               -32,        1.18172267,     -0.2142589328,       4.688670994,       2.363193082
          0,           0,        1044,               -32,      -4.315057257,        -4.8324967,      -21.46931914,      -21.80258222,      -16.12472841,               -32,       1.181283276,     -0.2146298328,       4.688208507,       2.363160037
          0,           0,        1045,               -32,      -4.315137986,      -4.832577429,      -21.46908304,      -21.80233833,      -16.12448542,               -32,       1.180844266,     -0.2150003866,       4.687746494,       2.363126321
          0,           0,        1046,               -32,      -4.315218601,      -4.832658044,      -21.46884697,      -21.80209448,      -16.12424232,               -32,       1.180405639,     -0.2153705949,       4.687284953,       2.363091934
          0,           0,        1047,               -32,      -4.315299101,      -4.832738544,      -21.46861092,      -21.80185069,      -16.12399912,               -32,       1.179967394,     -0.2157404583,       4.686823885,       2.363056878
          0,           0,        1048,               -32,      -4.315379487,       -4.83281893,       -21.4683749,      -21.80160694,       -16.1237558,               -32,       1.179529531,     -0.2161099775,       4.686363288,       2.363021155
          0,           0,        1049,               -32,      -4.315459758,      -4.832899201,       -21.4681389,      -21.80136324,      -16.12351238,               -32,       1.179092049,     -0.2164791531,       4.685903161,       2.362984766
          0,           0,        1050,               -32,      -4.315539914,      -4.832979357,      -21.46790293,      -21.80111958,      -16.12326886,               -32,       1.178654947,     -0.2168479857,       4.685443503,       2.362947712
          0,           0,        1051,               -32,      -4.315619954,      -4.833059397,      -21.46766698,      -21.80087598,      -16.12302524,               -32,       1.178218224,      -0.217216476,       4.684984313,       2.362909995
          0,           0,        1052,               -32,      -4.315699878,      -4.833139321,      -21.46743106,      -21.80063242,      -16.12278152,               -32,        1.17778188,     -0.2175846246,        4.68452559,       2.362871616
          0,           0,        1053,               -32,      -4.315779686,      -4.833219129,      -21.46719516,      -21.80038891,      -16.12253771,               -32,       1.177345913,     -0.2179524321,       4.684067334,       2.362832577
          0,           0,        1054,               -32,      -4.315859378,      -4.833298821,      -21.46695929,      -21.80014545,      -16.12229379,               -32,       1.176910324,     -0.2183198992,       4.683609542,       2.362792878
          0,           0,        1055,               -32,      -4.315938953,      -4.833378395,      -21.46672345,      -21.79990204,      -16.12204979,               -32,       1.176475112,     -0.2186870264,       4.683152215,       2.362752522
          0,           0,        1056,               -32,       -4.31601841,      -4.833457853,      -21.46648762,      -21.79965867,       -16.1218057,               -32,       1.176040275,     -0.2190538144,       4.682695351,       2.362711509
          0,           0,        1057,               -32,       -4.31609775,      -4.833537193,      -21.46625183,      -21.79941535,      -16.12156151,               -32,       1.175605813,     -0.2194202638,        4.68223895,       2.362669842
          0,           0,        1058,               -32,      -4.316176972,      -4.833616414,      -21.46601606,      -21.79917208,      -16.12131724,               -32,       1.175171726,     -0.2197863752,       4.681783009,       2.362627521
          0,           0,        1059,               -32,      -4.316256075,      -4.833695518,      -21.46578031,      -21.79892885,      -16.12107289,               -32,       1.174738012,     -0.2201521493,        4.68132753,       2.362584547
          0,           0,        1060,               -32,       -4.31633506,      -4.833774503,      -21.46554458,      -21.79868567,      -16.12082845,               -32,       1.174304671,     -0.2205175867,       4.680872509,       2.362540923
          0,           0,        1061,               -32,      -4.316413926,      -4.833853368,      -21.46530889,      -21.79844253,      -16.12058393,               -32,       1.173871703,     -0.2208826879,       4.680417947,       2.362496649
          0,           0,        1062,               -32,      -4.316492672,      -4.833932115,      -21.46507321,      -21.79819945,      -16.12033933,               -32,       1.173439106,     -0.2212474536,       4.679963843,       2.362451726
          0,           0,        1063,               -32,      -4.316571298,      -4.834010741,      -21.46483756,       -21.7979564,      -16.12009465,               -32,       1.173006879,     -0.2216118845,       4.679510195,       2.362406157
          0,           0,        1064,               -32,      -4.316649804,      -4.834089247,      -21.46460193,      -21.79771341,       -16.1198499,               -32,       1.172575023,     -0.2219759811,       4.679057003,       2.362359942
          0,           0,        1065,               -32,       -4.31672819,      -4.834167632,      -21.46436633,      -21.79747046,      -16.11960507,               -32,       1.172143537,      -0.222339744,       4.678604265,       2.362313083
          0,           0,        1066,               -32,      -4.316806454,      -4.834245897,      -21.46413075,      -21.79722755,      -16.11936017,               -32,       1.171712419,     -0.2227031739,       4.678151982,       2.362265581
          0,           0,        1067,               -32,      -4.316884597,      -4.834324039,       -21.4638952,      -21.79698469,       -16.1191152,               -32,       1.171281669,     -0.2230662713,       4.677700151,       2.362217437
          0,           0,        1068,               -32,      -4.316962617,       -4.83440206,      -21.46365967,      -21.79674188,      -16.11887016,               -32,       1.170851286,     -0.2234290368,       4.677248772,       2.362168654
          0,           0,        1069,               -32,      -4.317040516,      -4.834479959,      -21.46342416,      -21.79649911,      -16.11862505,               -32,        1.17042127,     -0.2237914712,       4.676797844,       2.362119231
          0,           0,        1070,               -32,      -4.317118292,      -4.834557735,      -21.46318868,      -21.79625639,      -16.11837988,               -32,        1.16999162,     -0.2241535748,       4.676347366,        2.36206917
          0,           0,        1071,               -32,      -4.317195944,      -4.834635387,      -21.46295322,      -21.79601371,      -16.11813465,               -32,       1.169562336,     -0.2245153484,       4.675897337,       2.362018473
          0,           0,        1072,               -32,      -4.317273473,      -4.834712916,      -21.46271778,      -21.79577107,      -16.11788935,               -32,       1.169133416,     -0.2248767926,       4.675447756,       2.361967141
          0,           0,        1073,               -32,      -4.317350878,      -4.834790321,      -21.46248237,      -21.79552848,      -16.11764399,               -32,        1.16870486,     -0.2252379078,       4.674998623,       2.361915176
          0,           0,        1074,               -32,      -4.317428158,      -4.834867601,      -21.46224698,      -21.79528594,      -16.11739858,               -32,       1.168276667,     -0.2255986948,       4.674549936,       2.361862578
          0,           0,        1075,               -32,      -4.317505313,      -4.834944756,      -21.46201161,      -21.79504343,      -16.11715311,               -32,       1.167848836,     -0.2259591542,       4.674101694,       2.361809348
          0,           0,        1076,               -32,      -4.317582342,      -4.835021785,      -21.46177627,      -21.79480098,      -16.11690758,               -32,       1.167421368,     -0.2263192865,       4.673653897,       2.361755489
          0,           0,        1077,               -32,      -4.317659245,      -4.835098688,      -21.46154095,      -21.79455856,        -16.116662,               -32,       1.166994261,     -0.2266790922,       4.673206544,       2.361701002
          0,           0,        1078,               -32,      -4.317736022,      -4.835175465,      -21.46130565,      -21.79431619,      -16.11641637,               -32,       1.166567514,     -0.2270385721,       4.672759634,       2.361645887
          0,           0,        1079,               -32,      -4.317812671,      -4.835252114,      -21.46107037,      -21.79407386,      -16.11617069,               -32,       1.166141127,     -0.2273977267,       4.672313165,       2.361590146
          0,           0,        1080,               -32,      -4.317889193,      -4.835328636,      -21.46083512,      -21.79383158,      -16.11592496,               -32,         1.1657151,     -0.2277565565,       4.671867137,        2.36153378
          0,           0,        1081,               -32,      -4.317965587,       -4.83540503,      -21.46059989,      -21.79358934,      -16.11567918,               -32,       1.165289431,     -0.2281150621,        4.67142155,       2.361476791
          0,           0,        1082,               -32,      -4.318041852,      -4.835481295,      -21.46036468,      -21.79334714,      -16.11543336,               -32,        1.16486412,     -0.2284732442,       4.670976401,        2.36141918
          0,           0,        1083,               -32,      -4.318117988,      -4.835557431,       -21.4601295,      -21.79310499,      -16.11518749,               -32,       1.164439166,     -0.2288311032,       4.670531691,       2.361360947
          0,           0,        1084,               -32,      -4.318193993,      -4.835633436,      -21.45989434,      -21.79286288,      -16.11494158,               -32,       1.164014568,     -0.2291886398,       4.670087418,       2.361302095
          0,           0,        1085,               -32,      -4.318269869,      -4.835709312,       -21.4596592,      -21.79262081,      -16.11469564,               -32,       1.163590327,     -0.2295458545,       4.669643582,       2.361242625
          0,           0,        1086,               -32,      -4.318345614,      -4.835785057,      -21.45942408,      -21.79237878,      -16.11444965,               -32,       1.163166441,      -0.229902748,       4.669200181,       2.361182537
          0,           0,        1087,               -32,      -4.318421227,       -4.83586067,      -21.45918898,       -21.7921368,      -16.11420363,               -32,       1.162742909,     -0.2302593207,       4.668757215,       2.361121834
          0,           0,        1088,               -32,      -4.318496708,      -4.835936151,      -21.45895391,      -21.79189486,      -16.11395757,               -32,       1.162319731,     -0.2306155732,       4.668314683,       2.361060516
          0,           0,        1089,               -32,      -4.318572061,      -4.836011504,      -21.45871886,      -21.79165296,      -16.11371147,               -32,       1.161896907,     -0.2309715069,       4.667872584,       2.360998584
          0,           0,        1090,               -32,       -4.31864729,      -4.836086733,      -21.45848383,       -21.7914111,      -16.11346535,               -32,       1.161474435,     -0.2313271234,       4.667430917,       2.360936041
          0,           0,        1091,               -32,      -4.318722398,      -4.836161841,      -21.45824882,      -21.79116928,      -16.11321919,               -32,       1.161052315,     -0.2316824231,       4.666989682,       2.360872886
          0,           0,        1092,               -32,      -4.318797386,      -4.836236829,      -21.45801384,      -21.79092751,      -16.11297301,               -32,       1.160630546,     -0.2320374066,       4.666548876,       2.360809122
          0,           0,        1093,               -32,      -4.318872254,      -4.836311697,      -21.45777888,      -21.79068577,      -16.11272679,               -32,       1.160209127,     -0.2323920746,         4.6661085,       2.360744749
          0,           0,        1094,               -32,      -4.318947005,      -4.836386448,      -21.45754393,      -21.79044408,      -16.11248055,               -32,       1.159788058,     -0.2327464276,       4.665668552,       2.360679769
          0,           0,        1095,               -32,      -4.319021638,      -4.836461081,      -21.45730901,      -21.79020243,      -16.11223429,               -32,       1.159367339,      -0.233100466,       4.665229032,       2.360614183
          0,           0,        1096,               -32,      -4.319096156,      -4.836535599,      -21.45707411,      -21.78996082,        -16.111988,               -32,       1.158946968,     -0.2334541906,       4.664789939,       2.360547992
          0,           0,        1097,               -32,       -4.31917056,      -4.836610003,      -21.45683924,      -21.78971925,      -16.11174168,               -32,       1.158526944,     -0.2338076017,       4.664351272,       2.360481197
          0,           0,        1098,               -32,       -4.31924485,      -4.836684293,      -21.45660438,      -21.78947773,      -16.11149535,               -32,       1.158107269,     -0.2341607001,       4.663913031,         2.3604138
          0,           0,        1099,               -32,      -4.319319028,      -4.836758471,      -21.45636955,      -21.78923624,        -16.111249,               -32,        1.15768794,     -0.2345134862,       4.663475213,       2.360345802
          0,           0,        1100,               -32,      -4.319393094,      -4.836832537,      -21.45613473,      -21.78899479,      -16.11100263,               -32,       1.157268957,     -0.2348659606,       4.663037819,       2.360277204
          0,           0,        1101,               -32,       -4.31946705,      -4.836906493,      -21.45589994,      -21.78875339,      -16.11075625,               -32,       1.156850319,     -0.2352181239,       4.662600848,       2.360208007
          0,           0,        1102,               -32,      -4.319540897,       -4.83698034,      -21.45566517,      -21.78851202,      -16.11050985,               -32,       1.156432026,     -0.2355699765,       4.662164298,       2.360138213
          0,           0,        1103,               -32,      -4.319614635,      -4.837054078,      -21.45543042,       -21.7882707,      -16.11026343,               -32,       1.156014077,     -0.2359215191,       4.661728169,       2.360067822
          0,           0,        1104,               -32,      -4.319688266,      -4.837127709,      -21.45519569,      -21.78802941,      -16.11001701,               -32,       1.155596472,     -0.2362727522,       4.661292461,       2.359996836
          0,           0,        1105,               -32,       -4.31976179,      -4.837201233,      -21.45496098,      -21.78778817,      -16.10977057,               -32,        1.15517921,     -0.2366236763,       4.660857172,       2.359925256
          0,           0,        1106,               -32,      -4.319835209,      -4.837274652,      -21.45472629,      -21.78754696,      -16.10952413,               -32,        1.15476229,     -0.2369742919,       4.660422301,       2.359853084
          0,           0,        1107,               -32,      -4.319908522,      -4.837347965,      -21.45449163,      -21.78730579,      -16.10927768,               -32,       1.154345711,     -0.2373245997,       4.659987848,       2.359780319
          0,           0,        1108,               -32,      -4.319981731,      -4.837421174,      -21.45425698,      -21.78706467,      -16.10903122,               -32,       1.153929474,        -0.2376746,       4.659553812,       2.359706965
          0,           0,        1109,               -32,      -4.320054837,       -4.83749428,      -21.45402235,      -21.78682358,      -16.10878475,               -32,       1.153513577,     -0.2380242936,       4.659120191,       2.359633021
          0,           0,        1110,               -32,      -4.320127841,      -4.837567283,      -21.45378775,      -21.78658253,      -16.10853828,               -32,        1.15309802,     -0.2383736808,       4.658686986,       2.359558488
          0,           0,        1111,               -32,      -4.320200742,      -4.837640185,      -21.45355316,      -21.78634152,      -16.10829181,               -32,       1.152682802,     -0.2387227622,       4.658254195,       2.359483369
          0,           0,        1112,               -32,      -4.320273542,      -4.837712985,       -21.4533186,      -21.78610055,      -16.10804534,               -32,       1.152267923,     -0.2390715384,       4.657821818,       2.359407665
          0,           0,        1113,               -32,      -4.320346242,      -4.837785685,      -21.45308405,      -21.78585962,      -16.10779887,               -32,       1.151853381,     -0.2394200098,       4.657389854,       2.359331375
          0,           0,        1114,               -32,      -4.320418842,      -4.837858285,      -21.45284953,      -21.78561873,       -16.1075524,               -32,       1.151439178,     -0.2397681771,       4.656958301,       2.359254502
          0,           0,        1115,               -32,      -4.320491343,      -4.837930786,      -21.45261503,      -21.78537787,      -16.10730593,               -32,        1.15102531,     -0.2401160407,        4.65652716,       2.359177047
          0,           0,        1116,               -32,      -4.320563745,      -4.838003188,      -21.45238054,      -21.78513706,      -16.10705947,               -32,       1.150611779,     -0.2404636012,       4.656096429,       2.359099011
          0,           0,        1117,               -32,      -4.320636049,      -4.838075492,      -21.45214608,      -21.78489628,      -16.10681301,               -32,       1.150198584,     -0.2408108591,       4.655666108,       2.359020395
          0,           0,        1118,               -32,      -4.320708256,      -4.838147699,      -21.45191164,      -21.78465554,      -16.10656656,               -32,       1.149785723,     -0.2411578148,       4.655236195,         2.3589412
          0,           0,        1119,               -32,      -4.320780366,      -4.838219809,      -21.45167721,      -21.78441484,      -16.10632011,               -32,       1.149373197,      -0.241504469,        4.65480669,       2.358861427
          0,           0,        1120,               -32,      -4.320852379,      -4.838291822,      -21.45144281,      -21.78417417,      -16.10607368,               -32,       1.148961005,     -0.2418508222,       4.654377593,       2.358781078
          0,           0,        1121,               -32,      -4.320924297,       -4.83836374,      -21.45120842,      -21.78393355,      -16.10582725,               -32,       1.148549146,     -0.2421968749,       4.653948901,       2.358700153
          0,           0,        1122,               -32,      -4.320996119,      -4.838435562,      -21.45097406,      -21.78369296,      -16.10558084,               -32,       1.148137619,     -0.2425426275,       4.653520616,       2.358618655
          0,           0,        1123,               -32,      -4.321067846,      -4.838507289,      -21.45073972,      -21.78345241,      -16.10533444,               -32,       1.147726425,     -0.2428880807,       4.653092735,       2.358536583
          0,           0,        1124,               -32,      -4.321139479,      -4.838578922,      -21.45050539,       -21.7832119,      -16.10508806,               -32,       1.147315561,     -0.2432332349,       4.652665258,       2.358453939
          0,           0,        1125,               -32,      -4.321211018,      -4.838650461,      -21.45027108,      -21.78297142,      -16.10484169,               -32,       1.146905029,     -0.2435780907,       4.652238184,       2.358370724
          0,           0,        1126,               -32,      -4.321282464,      -4.838721906,       -21.4500368,      -21.78273099,      -16.10459534,               -32,       1.146494827,     -0.2439226486,       4.651811513,       2.358286939
          0,           0,        1127,               -32,      -4.321353816,      -4.838793259,      -21.44980253,      -21.78249058,        -16.104349,               -32,       1.146084954,     -0.2442669091,       4.651385243,       2.358202586
          0,           0,        1128,               -32,      -4.321425075,      -4.838864518,      -21.44956828,      -21.78225022,      -16.10410268,               -32,        1.14567541,     -0.2446108727,       4.650959374,       2.358117665
          0,           0,        1129,               -32,      -4.321496242,      -4.838935685,      -21.44933406,      -21.78200989,      -16.10385639,               -32,       1.145266195,     -0.2449545401,       4.650533906,       2.358032178
          0,           0,        1130,               -32,      -4.321567317,       -4.83900676,      -21.44909985,       -21.7817696,      -16.10361011,               -32,       1.144857308,     -0.2452979115,       4.650108837,       2.357946125
          0,           0,        1131,               -32,        -4.3216383,      -4.839077743,      -21.44886566,      -21.78152935,      -16.10336386,               -32,       1.144448748,     -0.2456409876,       4.649684166,       2.357859509
          0,           0,        1132,               -32,      -4.321709191,      -4.839148634,      -21.44863149,      -21.78128913,      -16.10311763,               -32,       1.144040515,     -0.2459837688,       4.649259893,       2.357772329
          0,           0,        1133,               -32,      -4.321779991,      -4.839219434,      -21.44839733,      -21.78104895,      -16.10287143,               -32,       1.143632608,     -0.2463262558,       4.648836017,       2.357684587
          0,           0,        1134,               -32,      -4.321850701,      -4.839290144,       -21.4481632,      -21.78080881,      -16.10262525,               -32,       1.143225026,     -0.2466684489,       4.648412538,       2.357596284
          0,           0,        1135,               -32,       -4.32192132,      -4.839360763,      -21.44792909,       -21.7805687,       -16.1023791,               -32,        1.14281777,     -0.2470103487,       4.647989453,       2.357507422
          0,           0,        1136,               -32,      -4.321991848,      -4.839431291,      -21.44769499,      -21.78032862,      -16.10213298,               -32,       1.142410838,     -0.2473519557,       4.647566764,       2.357418001
          0,           0,        1137,               -32,      -4.322062286,      -4.839501729,      -21.44746091,      -21.78008859,      -16.10188689,               -32,        1.14200423,     -0.2476932705,       4.647144469,       2.357328022
          0,           0,        1138,               -32,      -4.322132635,      -4.839572078,      -21.44722686,      -21.77984859,      -16.10164083,               -32,       1.141597945,     -0.2480342934,       4.646722567,       2.357237487
          0,           0,        1139,               -32,      -4.322202893,      -4.839642336,      -21.44699282,      -21.77960862,       -16.1013948,               -32,       1.141191983,      -0.248375025,       4.646301057,       2.357146396
          0,           0,        1140,               -32,      -4.322273062,      -4.839712505,       -21.4467588,      -21.77936869,       -16.1011488,               -32,       1.140786342,     -0.2487154657,        4.64587994,       2.357054751
          0,           0,        1141,               -32,      -4.322343141,      -4.839782584,       -21.4465248,       -21.7791288,      -16.10090284,               -32,       1.140381024,     -0.2490556162,       4.645459213,       2.356962553
          0,           0,        1142,               -32,      -4.322413132,      -4.839852574,      -21.44629081,      -21.77888894,      -16.10065691,               -32,       1.139976026,     -0.2493954768,       4.645038877,       2.356869802
          0,           0,        1143,               -32,      -4.322483032,      -4.839922475,      -21.44605685,      -21.77864912,      -16.10041102,               -32,       1.139571349,      -0.249735048,        4.64461893,       2.356776501
          0,           0,        1144,               -32,      -4.322552844,      -4.839992287,       -21.4458229,      -21.77840933,      -16.10016516,               -32,       1.139166992,     -0.2500743303,       4.644199372,       2.356682649
          0,           0,        1145,               -32,      -4.322622566,      -4.840062009,      -21.44558897,      -21.77816957,      -16.09991935,               -32,       1.138762955,     -0.2504133243,       4.643780202,       2.356588248
          0,           0,        1146,               -32,        -4.3226922,      -4.840131643,      -21.44535506,      -21.77792986,      -16.09967357,               -32,       1.138359236,     -0.2507520304,       4.643361419,         2.3564933
          0,           0,        1147,               -32,      -4.322761745,      -4.840201188,      -21.44512117,      -21.77769017,      -16.09942783,               -32,       1.137955835,      -0.251090449,       4.642943023,       2.356397804
          0,           0,        1148,               -32,      -4.322831201,      -4.840270643,      -21.44488729,      -21.77745052,      -16.09918214,               -32,       1.137552752,     -0.2514285807,       4.642525012,       2.356301763
          0,           0,        1149,               -32,      -4.322900568,       -4.84034001,      -21.44465344,      -21.77721091,      -16.09893648,               -32,       1.137149986,      -0.251766426,       4.642107387,       2.356205177
          0,           0,        1150,               -32,      -4.322969846,      -4.840409289,       -21.4444196,      -21.77697133,      -16.09869087,               -32,       1.136747536,     -0.2521039853,       4.641690146,       2.356108047
          0,           0,        1151,               -32,      -4.323039035,      -4.840478478,      -21.44418578,      -21.77673178,      -16.09844531,               -32,       1.136345403,     -0.2524412591,       4.641273289,       2.356010375
          0,           0,        1152,               -32,      -4.323108136,      -4.840547579,      -21.44395198,      -21.77649227,      -16.09819979,               -32,       1.135943585,     -0.2527782478,       4.640856815,       2.355912161
          0,           0,        1153,               -32,      -4.323177148,      -4.840616591,      -21.44371819,       -21.7762528,      -16.09795432,               -32,       1.135542082,     -0.2531149521,       4.640440723,       2.355813406
          0,           0,        1154,               -32,      -4.323246071,      -4.840685514,      -21.44348443,      -21.77601335,      -16.09770889,               -32,       1.135140894,     -0.2534513722,       4.640025013,       2.355714112
          0,           0,        1155,               -32,      -4.323314906,      -4.840754349,      -21.44325068,      -21.77577394,      -16.09746351,               -32,       1.134740019,     -0.2537875088,       4.639609683,        2.35561428
          0,           0,        1156,               -32,      -4.323383652,      -4.840823095,      -21.44301695,      -21.77553457,      -16.09721819,               -32,       1.134339458,     -0.2541233623,       4.639194733,        2.35551391
          0,           0,        1157,               -32,      -4.323452308,      -4.840891751,      -21.44278324,      -21.77529523,      -16.09697291,               -32,       1.133939209,     -0.2544589331,       4.638780163,       2.355413003
          0,           0,        1158,               -32,      -4.323520876,      -4.840960319,      -21.44254954,      -21.77505592,      -16.09672769,               -32,       1.133539273,     -0.2547942218,       4.638365972,       2.355311561
          0,           0,        1159,               -32,      -4.323589355,      -4.841028798,      -21.44231586,      -21.77481664,      -16.09648251,               -32,       1.133139648,     -0.2551292288,       4.637952158,       2.355209585
          0,           0,        1160,               -32,      -4.323657745,      -4.841097188,       -21.4420822,       -21.7745774,      -16.09623739,               -32,       1.132740334,     -0.2554639545,       4.637538722,       2.355107076
          0,           0,        1161,               -32,      -4.323726045,      -4.841165488,      -21.44184856,       -21.7743382,      -16.09599233,               -32,       1.132341331,     -0.2557983994,       4.637125662,       2.355004034
          0,           0,        1162,               -32,      -4.323794256,      -4.841233699,      -21.44161493,      -21.77409902,      -16.09574732,               -32,       1.131942638,      -0.256132564,       4.636712978,       2.354900461
